week,sku,weekly_sales,price,price-1,price-2,feat_main_page,trend,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,functionality_02.Portable smartphone chargers,functionality_03.Bluetooth speakers,functionality_04.Selfie sticks,functionality_05.Bluetooth tracker,functionality_06.Mobile phone accessories,functionality_07.Headphones,functionality_08.Digital pencils,functionality_09.Smartphone stands,functionality_10.VR headset,functionality_11.Fitness trackers,functionality_12.Flash drives,color_blue,color_gold,color_green,color_grey,color_none,color_pink,color_purple,color_red,color_white,vendor_2,vendor_3,vendor_4,vendor_5,vendor_6,vendor_7,vendor_8,vendor_9,vendor_10,Functionality,Color,Vendor,Revenue,com_price
11/12/2017,16,49,32.99,30.99,29.77,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1616.51,26.07851675
18/12/2017,16,36,32.99,32.99,30.99,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1187.64,24.41035556
25/12/2017,16,29,31.99,32.99,32.99,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,927.71,23.40666667
1/1/2018,16,37,30.99,31.99,32.99,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1146.63,25.38665116
8/1/2018,16,46,31.99,30.99,31.99,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1471.54,24.9905291
15/1/2018,16,59,31.74,31.99,30.99,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1872.66,27.38950739
22/1/2018,16,40,31.24,31.74,31.99,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1249.6,28.04589744
29/1/2018,16,46,31.99,31.24,31.74,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1471.54,27.19831776
5/2/2018,16,33,32.99,31.99,31.24,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1088.67,25.665
12/2/2018,16,26,30.99,32.99,31.99,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,805.74,28.1356
19/2/2018,16,29,32.99,30.99,32.99,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,956.71,25.17605128
26/2/2018,16,31,32.99,32.99,30.99,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1022.69,24.16060606
5/3/2018,16,54,31.18,32.99,32.99,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1683.72,29.09202643
12/3/2018,16,60,27.88,31.18,32.99,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1672.8,27.49982833
19/3/2018,16,49,30.1,27.88,31.18,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1474.9,25.78493724
26/3/2018,16,51,30.99,30.1,27.88,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1580.49,27.77761719
2/4/2018,16,26,30.99,30.99,30.1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,805.74,33.72880952
9/4/2018,16,38,30.99,30.99,30.99,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1177.62,31.58389474
16/4/2018,16,82,25.2,30.99,30.99,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,2066.4,30.61038647
23/4/2018,16,44,31.99,25.2,30.99,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1407.56,28.95425532
30/4/2018,16,134,21.45,31.99,25.2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,2874.3,28.10008299
7/5/2018,16,52,32.99,21.45,31.99,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1715.48,28.26631799
14/5/2018,16,37,31.99,32.99,21.45,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1183.63,29.36452632
21/5/2018,16,50,30.38,31.99,32.99,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1519,28.85942675
28/5/2018,16,56,31.02,30.38,31.99,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1737.12,27.50623824
4/6/2018,16,59,32.99,31.02,30.38,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1946.41,23.50632258
11/6/2018,16,46,30.74,32.99,31.02,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1414.04,19.01880711
18/6/2018,16,62,30.02,30.74,32.99,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1861.24,19.84567797
25/6/2018,16,64,30.99,30.02,30.74,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1983.36,23.19242424
2/7/2018,16,70,30.99,30.99,30.02,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,2169.3,16.24730769
9/7/2018,16,71,31.76,30.99,30.99,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,2254.96,17.28837209
16/7/2018,16,67,28.81,31.76,30.99,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1930.27,20.62368078
23/7/2018,16,53,29.79,28.81,31.76,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1578.87,28.51070423
30/7/2018,16,48,29.79,29.79,28.81,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1429.92,24.40910204
6/8/2018,16,60,29.74,29.79,29.79,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1784.4,29.24360324
13/8/2018,16,81,26.56,29.74,29.79,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,2151.36,32.3410473
20/8/2018,16,46,28.48,26.56,29.74,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1310.08,28.0487415
27/8/2018,16,48,29.69,28.48,26.56,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1425.12,25.40669704
3/9/2018,16,37,29.69,29.69,28.48,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1098.53,32.62392523
10/9/2018,16,57,27.52,29.69,29.69,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,02.Portable smartphone chargers,blue,8,1568.64,27.95937965
